username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
CrisBlechi;2017-12-06 14:49;0;0;"Thxs for sharing https:// twitter.com/kriyer68/statu s/938458222842732544 …";;;;"938495658197217280";https://twitter.com/CrisBlechi/status/938495658197217280;;Deutschland,Berlin,
CrisBlechi;2017-12-06 14:48;0;1;"I haven’t at all... but the case has been concluded, isn’t it?";;;;"938495455767474176";https://twitter.com/CrisBlechi/status/938495455767474176;;Deutschland,Berlin,
CrisBlechi;2017-12-06 12:08;0;1;"Great! Thxs";;;;"938455177597800448";https://twitter.com/CrisBlechi/status/938455177597800448;;Deutschland,Berlin,
CrisBlechi;2017-12-06 12:03;0;0;"Neuropathology lovers https:// twitter.com/pathologists/s tatus/938085575176933379 …";;;;"938453973178216449";https://twitter.com/CrisBlechi/status/938453973178216449;;Deutschland,Berlin,
CrisBlechi;2017-12-06 04:17;0;3;"Tired of trying to be #Sanjayed and to have in mind so many DDx! What is the final Dx, please?";;;#Sanjayed;"938336561317531648";https://twitter.com/CrisBlechi/status/938336561317531648;;Deutschland,Berlin,
CrisBlechi;2017-12-06 04:00;0;1;"Great, hilarious! I’m just felling like this child!";;;;"938332401272610816";https://twitter.com/CrisBlechi/status/938332401272610816;;Deutschland,Berlin,
CrisBlechi;2017-12-06 03:13;0;1;"Wonderful pics! Thx";;;;"938320509372071936";https://twitter.com/CrisBlechi/status/938320509372071936;;Deutschland,Berlin,
CrisBlechi;2017-12-04 16:59;0;1;"Great pictures https:// twitter.com/solcosao/statu s/937802248020774913 …";;;;"937803585915678720";https://twitter.com/CrisBlechi/status/937803585915678720;;Deutschland,Berlin,
CrisBlechi;2017-12-04 12:56;0;0;"Wow! https:// twitter.com/jennykhoang/st atus/937691722867453953 …";;;;"937742387140550656";https://twitter.com/CrisBlechi/status/937742387140550656;;Deutschland,Berlin,
CrisBlechi;2017-12-03 13:08;0;1;"Congratulations!";;;;"937382972642250752";https://twitter.com/CrisBlechi/status/937382972642250752;;Deutschland,Berlin,
CrisBlechi;2017-12-03 13:07;0;2;"Awesome! https:// twitter.com/erdenerozer/st atus/936849046605512705 …";;;;"937382744451178497";https://twitter.com/CrisBlechi/status/937382744451178497;;Deutschland,Berlin,
CrisBlechi;2017-12-02 12:27;0;3;"Wow!";;;;"937010381091897345";https://twitter.com/CrisBlechi/status/937010381091897345;;Deutschland,Berlin,
CrisBlechi;2017-12-01 16:20;0;0;"";;;;"936706664874602496";https://twitter.com/CrisBlechi/status/936706664874602496;;Deutschland,Berlin,
CrisBlechi;2017-12-01 16:13;0;0;"Very interesting case! As we know, melanomas can mimic almost everything! Thx!";;;;"936704957859946496";https://twitter.com/CrisBlechi/status/936704957859946496;;Deutschland,Berlin,
CrisBlechi;2017-12-01 15:16;0;0;"True!";;;;"936690591945183234";https://twitter.com/CrisBlechi/status/936690591945183234;;Deutschland,Berlin,
CrisBlechi;2017-12-01 15:11;0;0;"First of all, my above mentioned Dx was related to the second pic you posted (real fruits). For the fist picture (real tumor) I would suggest an anaplastic meningioma or a meningioma with brain infiltration (therefore fruity astrocytes)";;;;"936689144755118080";https://twitter.com/CrisBlechi/status/936689144755118080;;Deutschland,Berlin,
CrisBlechi;2017-12-01 14:54;0;0;"By the way, I thinks this pic corresponds to a giant cell GBM!";;;;"936685009183928320";https://twitter.com/CrisBlechi/status/936685009183928320;;Deutschland,Berlin,
CrisBlechi;2017-12-01 14:45;0;0;"";;;;"936682791605022726";https://twitter.com/CrisBlechi/status/936682791605022726;;Deutschland,Berlin,
CrisBlechi;2017-12-01 14:24;0;0;"Your fruity astrocytes are back!";;;;"936677423025917957";https://twitter.com/CrisBlechi/status/936677423025917957;;Deutschland,Berlin,
CrisBlechi;2017-12-01 14:04;0;0;"Great idea! https:// twitter.com/ihearthisto/st atus/936386683251015680 …";;;;"936672382013632512";https://twitter.com/CrisBlechi/status/936672382013632512;;Deutschland,Berlin,
CrisBlechi;2017-12-01 13:59;0;1;"Great pic!";;;;"936671012632002560";https://twitter.com/CrisBlechi/status/936671012632002560;;Deutschland,Berlin,
CrisBlechi;2017-12-01 13:57;0;0;"Wonderful and at the same time challenge case! Thanks for sharing!";;;;"936670548154834948";https://twitter.com/CrisBlechi/status/936670548154834948;;Deutschland,Berlin,
CrisBlechi;2017-12-01 13:52;0;2;"Done";;;;"936669282745843714";https://twitter.com/CrisBlechi/status/936669282745843714;;Deutschland,Berlin,
CrisBlechi;2017-11-30 14:34;1;0;"Incredible! https:// twitter.com/emilysloanmdph d/status/936275501316001793 …";;;;"936317429432455168";https://twitter.com/CrisBlechi/status/936317429432455168;;Deutschland,Berlin,
CrisBlechi;2017-11-30 14:21;0;1;"I would see them as a kind of gemistocyte like, reactive astrocytes";;;;"936314311697453056";https://twitter.com/CrisBlechi/status/936314311697453056;;Deutschland,Berlin,
CrisBlechi;2017-11-30 14:14;0;0;"Concise information! Thx https:// twitter.com/geronimojrlapa c/status/936069743584464896 …";;;;"936312473250037762";https://twitter.com/CrisBlechi/status/936312473250037762;;Deutschland,Berlin,
CrisBlechi;2017-11-28 16:39;0;1;"";;;;"935624180762120192";https://twitter.com/CrisBlechi/status/935624180762120192;;Deutschland,Berlin,
