username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;place_full_name;location;timezone;profile_location_name
CroccoStyle;2017-12-07 03:26;0;0;"Fuckin 70mph winds";;;;"938686079716286464";https://twitter.com/CroccoStyle/status/938686079716286464;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-07 03:25;0;1;"Moon pic.twitter.com/JD0cJqU8xF";;;;"938685898593656832";https://twitter.com/CroccoStyle/status/938685898593656832;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-07 03:08;0;0;"My orthodontist appointment is at 14:15, which is after lunch. Why? Come on. There's no way I can brush my teeth at lunch.";;;;"938681529018003456";https://twitter.com/CroccoStyle/status/938681529018003456;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-07 03:03;0;1;"Rap is short for Rapthew";;;;"938680424611680257";https://twitter.com/CroccoStyle/status/938680424611680257;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-07 03:03;0;0;"When furries get into the staff, I Dunno what'll happen";;;;"938680317052964864";https://twitter.com/CroccoStyle/status/938680317052964864;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-07 02:07;0;0;"So windy this morning";;;;"938666196987269120";https://twitter.com/CroccoStyle/status/938666196987269120;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 18:22;0;1;"I discovered that I articulate my words on a different manner, when I'm not talking to furries.";;;;"938549241458429954";https://twitter.com/CroccoStyle/status/938549241458429954;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 18:21;0;1;"Main cast reptiles plz. Also fish";;;;"938548885387177984";https://twitter.com/CroccoStyle/status/938548885387177984;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 18:17;0;1;"So tired. Too much habit of staying up till half eleven. Sleeb";;;;"938547991081881600";https://twitter.com/CroccoStyle/status/938547991081881600;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 18:16;0;0;"From this morning. Like.. 15h ago pic.twitter.com/Qai9dPSmOP";;;;"938547787167420417";https://twitter.com/CroccoStyle/status/938547787167420417;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 18:14;0;0;"Consider: lettuce and lettuce sandwich";;;;"938547290565959680";https://twitter.com/CroccoStyle/status/938547290565959680;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 18:12;0;1;"U are The best. A goodeé dog... She She good";;;;"938546748494053376";https://twitter.com/CroccoStyle/status/938546748494053376;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 18:11;0;1;"*excited choking* ARE THESE ALSO HRT";;;;"938546501919354882";https://twitter.com/CroccoStyle/status/938546501919354882;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 18:10;0;1;"N i c e";;;;"938546162205904898";https://twitter.com/CroccoStyle/status/938546162205904898;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 18:08;0;0;"I was gonna be half shark, so it's ok";;;;"938545666376204290";https://twitter.com/CroccoStyle/status/938545666376204290;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 16:29;0;3;"This is canon";;;;"938520872322781185";https://twitter.com/CroccoStyle/status/938520872322781185;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 16:25;0;0;"It's like some sort of awkward puzzle";;;;"938519683740913665";https://twitter.com/CroccoStyle/status/938519683740913665;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 16:23;0;0;"crypto currencies are inflation hell, honestly.";;;;"938519183163383811";https://twitter.com/CroccoStyle/status/938519183163383811;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 16:06;0;1;"On the 6th day of xmas, the calenders gave to me.... absolutely fuck-all.";;;;"938515052382089216";https://twitter.com/CroccoStyle/status/938515052382089216;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 16:04;0;0;"Remember folks: Diplomacy before drone strikes.";;;;"938514632607715328";https://twitter.com/CroccoStyle/status/938514632607715328;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 13:50;0;1;"yep. Advise people you know, not to donate to this vile "charity"";;;;"938480714126954498";https://twitter.com/CroccoStyle/status/938480714126954498;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 13:40;0;0;"Here's just some of their problems. http://www. wrongkindofgreen.org/2013/03/18/the -starvation-army-12-reasons-to-reject-the-salvation-army/ … I remember seeing a thread either early this year or late last year, about someone's first hand experiences of being homeless as a transwoman, in the SA "shelters". They padlock the fridge for example";;;;"938478367573241856";https://twitter.com/CroccoStyle/status/938478367573241856;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 13:09;0;0;"I'm used to seeing the toolbar";;;;"938470455815671808";https://twitter.com/CroccoStyle/status/938470455815671808;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 13:07;0;2;"Perhaps consider /not/ donating to SA, ever? They're riddled with problems. If i were to graph their problems, it would be off the scale. pic.twitter.com/vroycC6cga";;;;"938470023286394880";https://twitter.com/CroccoStyle/status/938470023286394880;;Scotland, United Kingdom,Edinburgh,
CroccoStyle;2017-12-06 13:03;0;0;"who uses their browser fullscreen? I never do. I'm sorta trying it out rn hahah";;;;"938469027256655874";https://twitter.com/CroccoStyle/status/938469027256655874;;Scotland, United Kingdom,Edinburgh,
